"Entity Name","Branch Region","Branch","Division","Due Date","Top Level Customer ID","Top Level Customer Name","Customer ID","Customer","Billing Group ID","Billing Group","Invoice ID","Invoice #","Issue Date","Total","Outstanding","Delivery","Status"
"Connect Resources (NSW) Pty Ltd","","","","15.9.2023","114","Martinus Rail Pty Ltd","114","Martinus Rail Pty Ltd","","","22973","INV0978","27.7.2023","3,895.78","3,895.78","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","117","WESTERN EARTHMOVING PTY LTD","117","WESTERN EARTHMOVING PTY LTD","","","22974","INV0979","27.7.2023","833.09","833.09","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","117","WESTERN EARTHMOVING PTY LTD","117","WESTERN EARTHMOVING PTY LTD","","","22975","INV0980","27.7.2023","2,727.36","2,727.36","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","117","WESTERN EARTHMOVING PTY LTD","117","WESTERN EARTHMOVING PTY LTD","","","22976","INV0981","27.7.2023","1,811.10","1,811.10","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","117","WESTERN EARTHMOVING PTY LTD","117","WESTERN EARTHMOVING PTY LTD","","","22977","INV0982","27.7.2023","2,330.14","2,330.14","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.8.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23077","INV0983","31.7.2023","3,495.72","3,495.72","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.8.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23078","INV0984","31.7.2023","7,726.10","7,726.10","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.8.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23079","INV0985","31.7.2023","1,324.42","1,324.42","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23081","INV0987","31.7.2023","1,458.05","1,458.05","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23082","INV0988","31.7.2023","2,441.00","2,441.00","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.8.2023","69","Georgiou","69","Georgiou","","","23083","INV0989","31.7.2023","563.22","563.22","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.8.2023","69","Georgiou","69","Georgiou","","","23084","INV0990","31.7.2023","3,602.34","3,602.34","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.8.2023","69","Georgiou","69","Georgiou","","","23085","INV0991","31.7.2023","3,560.88","3,560.88","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.8.2023","69","Georgiou","69","Georgiou","","","23086","INV0992","31.7.2023","3,817.04","3,817.04","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.8.2023","69","Georgiou","69","Georgiou","","","23087","INV0993","31.7.2023","3,438.50","3,438.50","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.8.2023","69","Georgiou","69","Georgiou","","","23088","INV0994","31.7.2023","3,209.98","3,209.98","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.8.2023","108","Mainmark Ground Engineering Pty Ltd","108","Mainmark Ground Engineering Pty Ltd","","","23089","INV0995","31.7.2023","764.41","764.41","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","15.9.2023","114","Martinus Rail Pty Ltd","114","Martinus Rail Pty Ltd","","","23090","INV0996","31.7.2023","779.16","779.16","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","117","WESTERN EARTHMOVING PTY LTD","117","WESTERN EARTHMOVING PTY LTD","","","23091","INV0997","31.7.2023","1,445.85","1,445.85","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","117","WESTERN EARTHMOVING PTY LTD","117","WESTERN EARTHMOVING PTY LTD","","","23092","INV0998","31.7.2023","2,304.83","2,304.83","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","117","WESTERN EARTHMOVING PTY LTD","117","WESTERN EARTHMOVING PTY LTD","","","23093","INV0999","31.7.2023","563.27","563.27","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","16.9.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23284","NSW1000","17.8.2023","3,311.06","3,311.06","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","16.9.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23285","NSW1001","17.8.2023","3,495.72","3,495.72","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","16.9.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23286","NSW1002","17.8.2023","7,693.35","7,693.35","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","16.9.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23288","NSW1004","17.8.2023","7,421.83","7,421.83","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23290","NSW1006","17.8.2023","1,355.31","1,355.31","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23291","NSW1007","17.8.2023","2,376.47","2,376.47","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23292","NSW1008","17.8.2023","1,496.28","1,496.28","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23293","NSW1009","17.8.2023","2,479.22","2,479.22","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23294","NSW1010","17.8.2023","3,649.79","3,649.79","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23295","NSW1011","17.8.2023","3,510.28","3,510.28","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23296","NSW1012","17.8.2023","2,692.05","2,692.05","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23297","NSW1013","17.8.2023","3,602.34","3,602.34","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23298","NSW1014","17.8.2023","3,173.24","3,173.24","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23299","NSW1015","17.8.2023","1,394.26","1,394.26","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23300","NSW1016","17.8.2023","3,173.24","3,173.24","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23301","NSW1017","17.8.2023","2,692.05","2,692.05","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23302","NSW1018","17.8.2023","3,365.07","3,365.07","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23303","NSW1019","17.8.2023","3,429.06","3,429.06","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.8.2023","69","Georgiou","69","Georgiou","","","23304","NSW1020","17.8.2023","3,429.06","3,429.06","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","117","WESTERN EARTHMOVING PTY LTD","117","WESTERN EARTHMOVING PTY LTD","","","23305","NSW1021","17.8.2023","1,093.60","1,093.60","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","21.9.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23388","NSW1022","22.8.2023","3,311.06","3,311.06","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","21.9.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23389","NSW1023","22.8.2023","10,709.51","10,709.51","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23391","NSW1025","22.8.2023","1,149.35","1,149.35","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23392","NSW1026","22.8.2023","2,132.30","2,132.30","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.9.2023","69","Georgiou","69","Georgiou","","","23393","NSW1027","22.8.2023","649.86","649.86","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.9.2023","69","Georgiou","69","Georgiou","","","23394","NSW1028","22.8.2023","3,206.80","3,206.80","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.9.2023","69","Georgiou","69","Georgiou","","","23395","NSW1029","22.8.2023","2,230.69","2,230.69","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.9.2023","69","Georgiou","69","Georgiou","","","23396","NSW1030","22.8.2023","2,404.55","2,404.55","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.9.2023","69","Georgiou","69","Georgiou","","","23397","NSW1031","22.8.2023","2,230.69","2,230.69","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.9.2023","69","Georgiou","69","Georgiou","","","23398","NSW1032","22.8.2023","1,047.18","1,047.18","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","28.9.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23484","NSW1034","29.8.2023","3,777.71","3,777.71","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","28.9.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23485","NSW1035","29.8.2023","12,384.44","12,384.44","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23488","NSW1038","29.8.2023","1,195.52","1,195.52","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23489","NSW1039","29.8.2023","997.52","997.52","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.9.2023","69","Georgiou","69","Georgiou","","","23490","NSW1040","29.8.2023","3,602.34","3,602.34","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.9.2023","69","Georgiou","69","Georgiou","","","23491","NSW1041","29.8.2023","3,219.21","3,219.21","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.9.2023","69","Georgiou","69","Georgiou","","","23492","NSW1042","29.8.2023","3,436.41","3,436.41","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.9.2023","69","Georgiou","69","Georgiou","","","23493","NSW1043","29.8.2023","3,311.14","3,311.14","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.9.2023","69","Georgiou","69","Georgiou","","","23494","NSW1044","29.8.2023","673.01","673.01","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.9.2023","69","Georgiou","69","Georgiou","","","23495","NSW1045","29.8.2023","3,954.03","3,954.03","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","7.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23672","NSW1046","7.9.2023","3,685.37","3,685.37","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","7.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23673","NSW1047","7.9.2023","13,110.30","13,110.30","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23676","NSW1050","7.9.2023","1,534.50","1,534.50","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23677","NSW1051","7.9.2023","2,744.25","2,744.25","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","21.9.2023","69","Georgiou","69","Georgiou","","","23678","NSW1052","7.9.2023","3,602.34","3,602.34","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","21.9.2023","69","Georgiou","69","Georgiou","","","23679","NSW1053","7.9.2023","3,337.93","3,337.93","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","21.9.2023","69","Georgiou","69","Georgiou","","","23680","NSW1054","7.9.2023","2,474.23","2,474.23","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","21.9.2023","69","Georgiou","69","Georgiou","","","23681","NSW1055","7.9.2023","1,346.03","1,346.03","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","21.9.2023","69","Georgiou","69","Georgiou","","","23682","NSW1056","7.9.2023","1,867.17","1,867.17","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23683","NSW1057","12.9.2023","3,987.95","3,987.95","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23685","NSW1059","12.9.2023","11,704.64","11,704.64","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23687","NSW1061","12.9.2023","424.30","424.30","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23688","NSW1062","12.9.2023","1,842.14","1,842.14","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23689","NSW1063","12.9.2023","1,345.37","1,345.37","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","26.9.2023","69","Georgiou","69","Georgiou","","","23690","NSW1064","12.9.2023","3,507.43","3,507.43","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","26.9.2023","69","Georgiou","69","Georgiou","","","23691","NSW1065","12.9.2023","3,001.35","3,001.35","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","26.9.2023","69","Georgiou","69","Georgiou","","","23692","NSW1066","12.9.2023","2,906.64","2,906.64","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","26.9.2023","69","Georgiou","69","Georgiou","","","23693","NSW1067","12.9.2023","3,045.88","3,045.88","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23899","NSW1068","25.9.2023","4,244.36","4,244.36","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","23900","NSW1069","25.9.2023","9,011.10","9,011.10","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23902","NSW1071","25.9.2023","436.10","436.10","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","23903","NSW1072","25.9.2023","884.83","884.83","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.10.2023","69","Georgiou","69","Georgiou","","","23904","NSW1073","25.9.2023","3,602.34","3,602.34","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.10.2023","69","Georgiou","69","Georgiou","","","23905","NSW1074","25.9.2023","2,566.17","2,566.17","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.10.2023","69","Georgiou","69","Georgiou","","","23906","NSW1075","25.9.2023","1,611.64","1,611.64","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.10.2023","69","Georgiou","69","Georgiou","","","23907","NSW1076","25.9.2023","1,260.09","1,260.09","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.10.2023","69","Georgiou","69","Georgiou","","","23908","NSW1077","25.9.2023","3,491.24","3,491.24","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.10.2023","132","J.A NEUMANN PTY LTD","132","J.A NEUMANN PTY LTD","","","23909","NSW1078","25.9.2023","2,492.44","2,492.44","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.10.2023","116","RSA contractors","116","RSA contractors","","","23910","NSW1079","25.9.2023","2,511.30","2,511.30","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.10.2023","116","RSA contractors","116","RSA contractors","","","23911","NSW1080","25.9.2023","1,406.33","1,406.33","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24037","NSW1082","30.9.2023","2,432.47","2,432.47","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24038","NSW1083","30.9.2023","4,198.19","4,198.19","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24039","NSW1084","30.9.2023","9,511.66","9,511.66","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24041","NSW1086","30.9.2023","1,458.05","1,458.05","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24042","NSW1087","30.9.2023","2,556.83","2,556.83","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.10.2023","69","Georgiou","69","Georgiou","","","24043","NSW1088","30.9.2023","2,675.53","2,675.53","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.10.2023","69","Georgiou","69","Georgiou","","","24044","NSW1089","30.9.2023","2,405.68","2,405.68","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.10.2023","69","Georgiou","69","Georgiou","","","24045","NSW1090","30.9.2023","3,724.36","3,724.36","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.10.2023","69","Georgiou","69","Georgiou","","","24046","NSW1091","30.9.2023","3,912.67","3,912.67","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.10.2023","132","J.A NEUMANN PTY LTD","132","J.A NEUMANN PTY LTD","","","24047","NSW1092","30.9.2023","4,154.06","4,154.06","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.10.2023","116","RSA contractors","116","RSA contractors","","","24048","NSW1093","30.9.2023","2,009.04","2,009.04","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.10.2023","116","RSA contractors","116","RSA contractors","","","24049","NSW1094","30.9.2023","1,858.36","1,858.36","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24186","NSW1095","30.9.2023","2,519.44","2,519.44","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","31.10.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24187","NSW1096","30.9.2023","2,519.44","2,519.44","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","132","J.A NEUMANN PTY LTD","132","J.A NEUMANN PTY LTD","","","24188","NSW1097","30.9.2023","610.64","610.64","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24189","NSW1098","6.10.2023","3,941.78","3,941.78","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24190","NSW1099","6.10.2023","9,886.28","9,886.28","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24191","NSW1100","6.10.2023","3,525.56","3,525.56","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24193","NSW1102","6.10.2023","654.53","654.53","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2023","69","Georgiou","69","Georgiou","","","24194","NSW1103","6.10.2023","2,566.17","2,566.17","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2023","69","Georgiou","69","Georgiou","","","24195","NSW1104","6.10.2023","2,428.26","2,428.26","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2023","69","Georgiou","69","Georgiou","","","24196","NSW1105","6.10.2023","2,881.87","2,881.87","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2023","69","Georgiou","69","Georgiou","","","24197","NSW1106","6.10.2023","2,690.04","2,690.04","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2023","69","Georgiou","69","Georgiou","","","24198","NSW1107","6.10.2023","1,378.01","1,378.01","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","15.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24319","NSW1108","16.10.2023","2,648.84","2,648.84","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","15.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24320","NSW1109","16.10.2023","7,191.25","7,191.25","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24322","NSW1111","16.10.2023","1,277.60","1,277.60","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24323","NSW1112","16.10.2023","678.74","678.74","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24324","NSW1113","16.10.2023","636.33","636.33","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24325","NSW1114","16.10.2023","904.99","904.99","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24326","NSW1115","16.10.2023","1,381.60","1,381.60","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24327","NSW1116","16.10.2023","904.99","904.99","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24328","NSW1117","16.10.2023","1,893.11","1,893.11","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","69","Georgiou","69","Georgiou","","","24329","NSW1118","16.10.2023","2,881.87","2,881.87","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","69","Georgiou","69","Georgiou","","","24330","NSW1119","16.10.2023","2,730.06","2,730.06","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","69","Georgiou","69","Georgiou","","","24331","NSW1120","16.10.2023","2,592.15","2,592.15","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","69","Georgiou","69","Georgiou","","","24332","NSW1121","16.10.2023","3,522.89","3,522.89","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","30.10.2023","116","RSA contractors","116","RSA contractors","","","24333","NSW1122","16.10.2023","5,976.89","5,976.89","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","22.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24473","NSW1124","23.10.2023","3,823.88","3,823.88","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","22.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24474","NSW1125","23.10.2023","6,241.17","6,241.17","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24475","NSW1126","23.10.2023","1,831.23","1,831.23","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24476","NSW1127","23.10.2023","1,938.46","1,938.46","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","1.12.2023","119","Fulton Hogan Industries Pty Ltd","119","Fulton Hogan Industries Pty Ltd","","","24477","NSW1128","23.10.2023","465.61","465.61","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","6.11.2023","69","Georgiou","69","Georgiou","","","24478","NSW1129","23.10.2023","3,602.34","3,602.34","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","6.11.2023","69","Georgiou","69","Georgiou","","","24479","NSW1130","23.10.2023","3,485.66","3,485.66","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","6.11.2023","69","Georgiou","69","Georgiou","","","24480","NSW1131","23.10.2023","3,083.42","3,083.42","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","6.11.2023","69","Georgiou","69","Georgiou","","","24481","NSW1132","23.10.2023","2,931.42","2,931.42","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","6.11.2023","116","RSA contractors","116","RSA contractors","","","24482","NSW1133","23.10.2023","2,511.30","2,511.30","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.11.2023","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","24484","NSW1134","26.10.2023","3,758.46","3,758.46","Email/PDF","Sent"
