"Entity Name","Branch Region","Branch","Division","Due Date","Top Level Customer ID","Top Level Customer Name","Customer ID","Customer","Billing Group ID","Billing Group","Invoice ID","Invoice #","Issue Date","Total","Outstanding","Delivery","Status"
"Connect Resources Pty Ltd","","","","19.9.2018","3","Geopractika","3","Geopractika","","","3","INV1000","5.9.2018","561.98","561.98","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","19.9.2018","3","Geopractika","3","Geopractika","","","7","INV1001","5.9.2018","762.63","762.63","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","19.9.2018","3","Geopractika","3","Geopractika","","","11","INV1002","5.9.2018","2,353.57","2,353.57","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","24.9.2018","3","Geopractika","3","Geopractika","","","15","INV1003","10.9.2018","2,087.32","2,087.32","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","24.9.2018","3","Geopractika","3","Geopractika","","","19","INV1004","10.9.2018","2,294.66","2,294.66","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","24.9.2018","3","Geopractika","3","Geopractika","","","23","INV1005","10.9.2018","2,294.66","2,294.66","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","2.10.2018","3","Geopractika","3","Geopractika","","","27","INV1006","18.9.2018","2,813.16","2,813.16","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","2.10.2018","3","Geopractika","3","Geopractika","","","31","INV1007","18.9.2018","2,884.19","2,884.19","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","2.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","35","INV1008","18.9.2018","615.04","615.04","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","2.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","39","INV1009","18.9.2018","562.32","562.32","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","2.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","43","INV1010","18.9.2018","1,980.87","1,980.87","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","2.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","47","INV1011","18.9.2018","2,061.45","2,061.45","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","3","Geopractika","3","Geopractika","","","51","INV1012","25.9.2018","1,589.63","1,589.63","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","3","Geopractika","3","Geopractika","","","55","INV1013","25.9.2018","2,223.16","2,223.16","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","3","Geopractika","3","Geopractika","","","59","INV1014","25.9.2018","2,130.50","2,130.50","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","63","INV1015","25.9.2018","2,571.83","2,571.83","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","67","INV1016","25.9.2018","2,629.63","2,629.63","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","71","INV1017","25.9.2018","2,811.60","2,811.60","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","75","INV1018","25.9.2018","299.90","299.90","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","79","INV1019","25.9.2018","1,608.86","1,608.86","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","83","INV1020","25.9.2018","1,011.40","1,011.40","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","87","INV1021","25.9.2018","874.72","874.72","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","9.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","91","INV1022","25.9.2018","1,109.02","1,109.02","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","3","Geopractika","3","Geopractika","","","95","INV1023","2.10.2018","1,685.76","1,685.76","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","3","Geopractika","3","Geopractika","","","99","INV1024","2.10.2018","1,671.90","1,671.90","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","3","Geopractika","3","Geopractika","","","103","INV1025","2.10.2018","1,455.95","1,455.95","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","107","INV1026","2.10.2018","2,467.96","2,467.96","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","111","INV1027","2.10.2018","883.05","883.05","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","115","INV1028","2.10.2018","1,171.50","1,171.50","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","119","INV1029","2.10.2018","949.70","949.70","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","123","INV1030","2.10.2018","2,316.23","2,316.23","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","127","INV1031","2.10.2018","2,431.82","2,431.82","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","131","INV1032","2.10.2018","592.46","592.46","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","135","INV1033","2.10.2018","592.46","592.46","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","16.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","139","INV1034","2.10.2018","592.46","592.46","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","3","Geopractika","3","Geopractika","","","143","INV1035","9.10.2018","2,179.98","2,179.98","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","3","Geopractika","3","Geopractika","","","147","INV1036","9.10.2018","1,727.35","1,727.35","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","3","Geopractika","3","Geopractika","","","151","INV1037","9.10.2018","355.59","355.59","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","155","INV1038","9.10.2018","1,113.75","1,113.75","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","159","INV1039","9.10.2018","2,425.01","2,425.01","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","163","INV1040","9.10.2018","2,183.15","2,183.15","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","167","INV1041","9.10.2018","2,624.95","2,624.95","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","171","INV1042","9.10.2018","3,380.96","3,380.96","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","175","INV1043","9.10.2018","2,317.57","2,317.57","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","179","INV1044","9.10.2018","2,506.13","2,506.13","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","183","INV1045","9.10.2018","1,595.50","1,595.50","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","23.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","187","INV1046","9.10.2018","1,402.93","1,402.93","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","3","Geopractika","3","Geopractika","","","191","INV1047","16.10.2018","1,929.94","1,929.94","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","195","INV1048","16.10.2018","3,030.28","3,030.28","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","199","INV1049","16.10.2018","2,224.29","2,224.29","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","203","INV1050","16.10.2018","770.00","770.00","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","207","INV1051","16.10.2018","2,917.04","2,917.04","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","211","INV1052","16.10.2018","495.00","495.00","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","215","INV1053","16.10.2018","429.00","429.00","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","219","INV1054","16.10.2018","2,934.47","2,934.47","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","223","INV1055","16.10.2018","2,977.82","2,977.82","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","30.10.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","227","INV1056","16.10.2018","1,893.65","1,893.65","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","3","Geopractika","3","Geopractika","","","231","INV1057","23.10.2018","2,769.42","2,769.42","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","235","INV1058","23.10.2018","2,236.78","2,236.78","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","239","INV1059","23.10.2018","2,811.60","2,811.60","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","243","INV1060","23.10.2018","2,502.50","2,502.50","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","247","INV1061","23.10.2018","2,592.92","2,592.92","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","251","INV1062","23.10.2018","2,224.29","2,224.29","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","255","INV1063","23.10.2018","2,324.26","2,324.26","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","259","INV1064","23.10.2018","2,499.20","2,499.20","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","263","INV1065","23.10.2018","1,718.20","1,718.20","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","267","INV1066","23.10.2018","2,124.32","2,124.32","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","271","INV1067","23.10.2018","3,037.85","3,037.85","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","275","INV1068","23.10.2018","3,135.93","3,135.93","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","279","INV1069","23.10.2018","4,087.38","4,087.38","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","283","INV1070","23.10.2018","3,186.48","3,186.48","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","6.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","287","INV1071","23.10.2018","2,670.36","2,670.36","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","3","Geopractika","3","Geopractika","","","291","INV1072","31.10.2018","539.58","539.58","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","11","GSS Hire (Aust)","11","GSS Hire (Aust)","","","295","INV1073","31.10.2018","493.19","493.19","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","11","GSS Hire (Aust)","11","GSS Hire (Aust)","","","299","INV1074","31.10.2018","493.19","493.19","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","303","INV1075","31.10.2018","2,967.80","2,967.80","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","307","INV1076","31.10.2018","2,249.28","2,249.28","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","311","INV1077","31.10.2018","2,420.00","2,420.00","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","315","INV1078","31.10.2018","2,874.08","2,874.08","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","319","INV1079","31.10.2018","1,299.58","1,299.58","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","323","INV1080","31.10.2018","1,374.56","1,374.56","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","327","INV1081","31.10.2018","2,592.92","2,592.92","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","331","INV1082","31.10.2018","2,608.54","2,608.54","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","335","INV1083","31.10.2018","2,138.38","2,138.38","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","339","INV1084","31.10.2018","2,789.99","2,789.99","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","343","INV1085","31.10.2018","2,977.82","2,977.82","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","347","INV1086","31.10.2018","2,468.23","2,468.23","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","14.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","351","INV1087","31.10.2018","2,807.20","2,807.20","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","3","Geopractika","3","Geopractika","","","355","INV1088","6.11.2018","2,796.30","2,796.30","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","11","GSS Hire (Aust)","11","GSS Hire (Aust)","","","356","INV1089","6.11.2018","349.98","349.98","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","11","GSS Hire (Aust)","11","GSS Hire (Aust)","","","357","INV1090","6.11.2018","766.19","766.19","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","11","GSS Hire (Aust)","11","GSS Hire (Aust)","","","358","INV1091","6.11.2018","352.79","352.79","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","359","INV1092","6.11.2018","2,456.25","2,456.25","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","360","INV1093","6.11.2018","2,280.52","2,280.52","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","361","INV1094","6.11.2018","2,311.76","2,311.76","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","362","INV1095","6.11.2018","1,512.50","1,512.50","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","363","INV1096","6.11.2018","2,311.76","2,311.76","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","364","INV1097","6.11.2018","2,249.28","2,249.28","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","365","INV1098","6.11.2018","1,949.38","1,949.38","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","366","INV1099","6.11.2018","1,924.38","1,924.38","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","367","INV1100","6.11.2018","2,624.16","2,624.16","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","368","INV1101","6.11.2018","2,624.16","2,624.16","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","369","INV1102","6.11.2018","2,655.40","2,655.40","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","20.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","370","INV1103","6.11.2018","3,166.46","3,166.46","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","3","Geopractika","3","Geopractika","","","371","INV1104","13.11.2018","835.95","835.95","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","3","Geopractika","3","Geopractika","","","372","INV1105","13.11.2018","2,446.81","2,446.81","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","11","GSS Hire (Aust)","11","GSS Hire (Aust)","","","373","INV1106","13.11.2018","428.92","428.92","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","374","INV1107","13.11.2018","2,936.56","2,936.56","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","375","INV1108","13.11.2018","1,899.39","1,899.39","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","376","INV1109","13.11.2018","2,842.84","2,842.84","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","377","INV1110","13.11.2018","1,749.44","1,749.44","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","378","INV1111","13.11.2018","2,374.24","2,374.24","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","379","INV1112","13.11.2018","2,274.27","2,274.27","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","380","INV1113","13.11.2018","2,592.92","2,592.92","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","381","INV1114","13.11.2018","3,003.66","3,003.66","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","382","INV1115","13.11.2018","3,349.94","3,349.94","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","383","INV1116","13.11.2018","3,295.16","3,295.16","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","27.11.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","384","INV1117","13.11.2018","3,256.22","3,256.22","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","3","Geopractika","3","Geopractika","","","385","INV1118","20.11.2018","2,013.63","2,013.63","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","3","Geopractika","3","Geopractika","","","386","INV1119","20.11.2018","2,311.99","2,311.99","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","3","Geopractika","3","Geopractika","","","387","INV1120","20.11.2018","1,667.89","1,667.89","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","388","INV1121","20.11.2018","2,324.26","2,324.26","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","389","INV1122","20.11.2018","2,917.04","2,917.04","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","390","INV1123","20.11.2018","1,624.48","1,624.48","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","391","INV1124","20.11.2018","2,155.56","2,155.56","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","393","INV1126","20.11.2018","3,224.98","3,224.98","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","394","INV1127","20.11.2018","3,310.78","3,310.78","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","395","INV1128","20.11.2018","2,547.78","2,547.78","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","396","INV1129","20.11.2018","3,178.12","3,178.12","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","397","INV1130","20.11.2018","3,271.84","3,271.84","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","398","INV1131","20.11.2018","2,678.28","2,678.28","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","4.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","399","INV1132","20.11.2018","3,271.84","3,271.84","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","3","Geopractika","3","Geopractika","","","400","INV1133","27.11.2018","1,999.76","1,999.76","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","3","Geopractika","3","Geopractika","","","401","INV1134","27.11.2018","3,214.51","3,214.51","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","3","Geopractika","3","Geopractika","","","402","INV1135","27.11.2018","1,252.16","1,252.16","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","3","Geopractika","3","Geopractika","","","403","INV1136","27.11.2018","1,253.89","1,253.89","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","11","GSS Hire (Aust)","11","GSS Hire (Aust)","","","404","INV1137","27.11.2018","352.79","352.79","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","405","INV1138","27.11.2018","2,324.26","2,324.26","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","406","INV1139","27.11.2018","2,846.75","2,846.75","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","407","INV1140","27.11.2018","2,842.84","2,842.84","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","408","INV1141","27.11.2018","874.72","874.72","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","409","INV1142","27.11.2018","562.32","562.32","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","410","INV1143","27.11.2018","2,655.40","2,655.40","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","411","INV1144","27.11.2018","2,343.00","2,343.00","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","412","INV1145","27.11.2018","999.68","999.68","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","413","INV1146","27.11.2018","440.00","440.00","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","414","INV1147","27.11.2018","3,314.74","3,314.74","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","415","INV1148","27.11.2018","3,330.36","3,330.36","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","416","INV1149","27.11.2018","2,546.01","2,546.01","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","11.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","417","INV1150","27.11.2018","3,209.36","3,209.36","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","18.12.2018","15","Foti Earthmoving","15","Foti Earthmoving","","","418","INV1151","4.12.2018","272.07","272.07","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","18.12.2018","15","Foti Earthmoving","15","Foti Earthmoving","","","419","INV1152","4.12.2018","345.93","345.93","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","18.12.2018","3","Geopractika","3","Geopractika","","","420","INV1153","4.12.2018","2,079.07","2,079.07","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","18.12.2018","3","Geopractika","3","Geopractika","","","421","INV1154","4.12.2018","2,708.37","2,708.37","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","18.12.2018","3","Geopractika","3","Geopractika","","","422","INV1155","4.12.2018","2,730.23","2,730.23","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","18.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","423","INV1156","4.12.2018","2,874.08","2,874.08","Email/PDF","Sent"
"Connect Resources Pty Ltd","","","","18.12.2018","7","National Reinforced Concrete","7","National Reinforced Concrete","","","424","INV1157","4.12.2018","2,811.60","2,811.60","Email/PDF","Sent"
